date_start,date_stop,account_id,account_name,campaign_id,campaign_name,adset_id,adset_name,ad_id,ad_name,spend,impressions,reach,clicks,ctr,cpc,cpm,follows,cost_per_follow,actions_raw,cost_per_action_type_raw,age,gender,action__link_click,action__onsite_conversion.messaging_conversation_started_7d,action__onsite_conversion.messaging_first_reply,action__onsite_conversion.post_net_like,action__onsite_conversion.post_net_save,action__onsite_conversion.post_save,action__onsite_conversion.post_unlike,action__onsite_conversion.total_messaging_connection,action__page_engagement,action__post,action__post_engagement,action__post_interaction_gross,action__post_reaction,action__video_view,cost_per_action__link_click,cost_per_action__onsite_conversion.messaging_conversation_started_7d,cost_per_action__onsite_conversion.messaging_first_reply,cost_per_action__onsite_conversion.total_messaging_connection,cost_per_action__page_engagement,cost_per_action__post_engagement,cost_per_action__post_interaction_gross,cost_per_action__video_view
2026-03-08,2026-03-08,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0.05,14,13,1,7.142857,0.05,3.571429,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""6""},{""action_type"":""post_engagement"",""value"":""6""},{""action_type"":""video_view"",""value"":""5""}]","[{""action_type"":""video_view"",""value"":""0.01""},{""action_type"":""link_click"",""value"":""0.05""},{""action_type"":""post_engagement"",""value"":""0.008333""},{""action_type"":""page_engagement"",""value"":""0.008333""}]",18-24,female,1.0,,,,,,,,6.0,,6.0,,,5.0,0.05,,,,0.008333,0.008333,,0.01
2026-03-08,2026-03-08,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0.03,8,8,0,0,,3.75,0,,"[{""action_type"":""page_engagement"",""value"":""1""},{""action_type"":""post_engagement"",""value"":""1""},{""action_type"":""video_view"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.03""},{""action_type"":""post_engagement"",""value"":""0.03""},{""action_type"":""page_engagement"",""value"":""0.03""}]",18-24,male,,,,,,,,,1.0,,1.0,,,1.0,,,,,0.03,0.03,,0.03
2026-03-08,2026-03-08,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0.18,43,43,0,0,,4.186047,0,,"[{""action_type"":""page_engagement"",""value"":""14""},{""action_type"":""post_engagement"",""value"":""14""},{""action_type"":""video_view"",""value"":""14""}]","[{""action_type"":""video_view"",""value"":""0.012857""},{""action_type"":""post_engagement"",""value"":""0.012857""},{""action_type"":""page_engagement"",""value"":""0.012857""}]",25-34,female,,,,,,,,,14.0,,14.0,,,14.0,,,,,0.012857,0.012857,,0.012857
2026-03-08,2026-03-08,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0.22,35,35,2,5.714286,0.11,6.285714,0,,"[{""action_type"":""link_click"",""value"":""2""},{""action_type"":""page_engagement"",""value"":""15""},{""action_type"":""post_engagement"",""value"":""15""},{""action_type"":""video_view"",""value"":""13""}]","[{""action_type"":""video_view"",""value"":""0.016923""},{""action_type"":""link_click"",""value"":""0.11""},{""action_type"":""post_engagement"",""value"":""0.014667""},{""action_type"":""page_engagement"",""value"":""0.014667""}]",25-34,male,2.0,,,,,,,,15.0,,15.0,,,13.0,0.11,,,,0.014667,0.014667,,0.016923
2026-03-08,2026-03-08,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0.01,1,1,0,0,,10,0,,[],[],25-34,unknown,,,,,,,,,,,,,,,,,,,,,,
2026-03-08,2026-03-08,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0.26,43,43,0,0,,6.046512,0,,"[{""action_type"":""page_engagement"",""value"":""20""},{""action_type"":""post_engagement"",""value"":""20""},{""action_type"":""post_interaction_gross"",""value"":""1""},{""action_type"":""onsite_conversion.post_save"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_save"",""value"":""1""},{""action_type"":""video_view"",""value"":""19""}]","[{""action_type"":""video_view"",""value"":""0.013684""},{""action_type"":""post_interaction_gross"",""value"":""0.26""},{""action_type"":""post_engagement"",""value"":""0.013""},{""action_type"":""page_engagement"",""value"":""0.013""}]",35-44,female,,,,,1.0,1.0,,,20.0,,20.0,1.0,,19.0,,,,,0.013,0.013,0.26,0.013684
2026-03-08,2026-03-08,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0.15,22,22,1,4.545455,0.15,6.818182,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""8""},{""action_type"":""post_engagement"",""value"":""8""},{""action_type"":""video_view"",""value"":""7""}]","[{""action_type"":""video_view"",""value"":""0.021429""},{""action_type"":""link_click"",""value"":""0.15""},{""action_type"":""post_engagement"",""value"":""0.01875""},{""action_type"":""page_engagement"",""value"":""0.01875""}]",35-44,male,1.0,,,,,,,,8.0,,8.0,,,7.0,0.15,,,,0.01875,0.01875,,0.021429
2026-03-08,2026-03-08,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0.01,1,1,0,0,,10,0,,[],[],35-44,unknown,,,,,,,,,,,,,,,,,,,,,,
2026-03-08,2026-03-08,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0.15,15,15,1,6.666667,0.15,10,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""10""},{""action_type"":""post_engagement"",""value"":""10""},{""action_type"":""post_interaction_gross"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""1""},{""action_type"":""video_view"",""value"":""8""},{""action_type"":""post_reaction"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.01875""},{""action_type"":""link_click"",""value"":""0.15""},{""action_type"":""post_interaction_gross"",""value"":""0.15""},{""action_type"":""post_engagement"",""value"":""0.015""},{""action_type"":""page_engagement"",""value"":""0.015""}]",45-54,female,1.0,,,1.0,,,,,10.0,,10.0,1.0,1.0,8.0,0.15,,,,0.015,0.015,0.15,0.01875
2026-03-08,2026-03-08,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0.02,4,4,0,0,,5,0,,"[{""action_type"":""page_engagement"",""value"":""1""},{""action_type"":""post_engagement"",""value"":""1""},{""action_type"":""video_view"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.02""},{""action_type"":""post_engagement"",""value"":""0.02""},{""action_type"":""page_engagement"",""value"":""0.02""}]",45-54,male,,,,,,,,,1.0,,1.0,,,1.0,,,,,0.02,0.02,,0.02
2026-03-08,2026-03-08,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0.04,5,5,0,0,,8,0,,"[{""action_type"":""page_engagement"",""value"":""2""},{""action_type"":""post_engagement"",""value"":""2""},{""action_type"":""video_view"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.02""},{""action_type"":""post_engagement"",""value"":""0.02""},{""action_type"":""page_engagement"",""value"":""0.02""}]",55-64,female,,,,,,,,,2.0,,2.0,,,2.0,,,,,0.02,0.02,,0.02
2026-03-08,2026-03-08,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0.02,2,2,0,0,,10,0,,"[{""action_type"":""page_engagement"",""value"":""1""},{""action_type"":""post_engagement"",""value"":""1""},{""action_type"":""video_view"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.02""},{""action_type"":""post_engagement"",""value"":""0.02""},{""action_type"":""page_engagement"",""value"":""0.02""}]",55-64,male,,,,,,,,,1.0,,1.0,,,1.0,,,,,0.02,0.02,,0.02
2026-03-08,2026-03-08,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0.02,3,3,0,0,,6.666667,0,,"[{""action_type"":""page_engagement"",""value"":""1""},{""action_type"":""post_engagement"",""value"":""1""},{""action_type"":""video_view"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.02""},{""action_type"":""post_engagement"",""value"":""0.02""},{""action_type"":""page_engagement"",""value"":""0.02""}]",65+,female,,,,,,,,,1.0,,1.0,,,1.0,,,,,0.02,0.02,,0.02
2026-03-08,2026-03-08,1379452680603809,TSSAds,6951024653957,1,6953785406157,Test - New Traffic Ad set with recommended settings,6953785406357,1,0.02,7,7,0,0,,2.857143,0,,"[{""action_type"":""page_engagement"",""value"":""1""},{""action_type"":""post_engagement"",""value"":""1""},{""action_type"":""video_view"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.02""},{""action_type"":""post_engagement"",""value"":""0.02""},{""action_type"":""page_engagement"",""value"":""0.02""}]",18-24,female,,,,,,,,,1.0,,1.0,,,1.0,,,,,0.02,0.02,,0.02
2026-03-08,2026-03-08,1379452680603809,TSSAds,6951024653957,1,6953785406157,Test - New Traffic Ad set with recommended settings,6953785406357,1,0.04,4,4,1,25,0.04,10,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""3""},{""action_type"":""post_engagement"",""value"":""3""},{""action_type"":""video_view"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.02""},{""action_type"":""link_click"",""value"":""0.04""},{""action_type"":""post_engagement"",""value"":""0.013333""},{""action_type"":""page_engagement"",""value"":""0.013333""}]",18-24,male,1.0,,,,,,,,3.0,,3.0,,,2.0,0.04,,,,0.013333,0.013333,,0.02
2026-03-08,2026-03-08,1379452680603809,TSSAds,6951024653957,1,6953785406157,Test - New Traffic Ad set with recommended settings,6953785406357,1,0.26,35,35,3,8.571429,0.086667,7.428571,0,,"[{""action_type"":""link_click"",""value"":""3""},{""action_type"":""page_engagement"",""value"":""18""},{""action_type"":""post_engagement"",""value"":""18""},{""action_type"":""post_interaction_gross"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""1""},{""action_type"":""video_view"",""value"":""14""},{""action_type"":""post_reaction"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.018571""},{""action_type"":""link_click"",""value"":""0.086667""},{""action_type"":""post_interaction_gross"",""value"":""0.26""},{""action_type"":""post_engagement"",""value"":""0.014444""},{""action_type"":""page_engagement"",""value"":""0.014444""}]",25-34,female,3.0,,,1.0,,,,,18.0,,18.0,1.0,1.0,14.0,0.086667,,,,0.014444,0.014444,0.26,0.018571
2026-03-08,2026-03-08,1379452680603809,TSSAds,6951024653957,1,6953785406157,Test - New Traffic Ad set with recommended settings,6953785406357,1,0.09,19,19,0,0,,4.736842,0,,"[{""action_type"":""page_engagement"",""value"":""6""},{""action_type"":""post_engagement"",""value"":""6""},{""action_type"":""video_view"",""value"":""6""}]","[{""action_type"":""video_view"",""value"":""0.015""},{""action_type"":""post_engagement"",""value"":""0.015""},{""action_type"":""page_engagement"",""value"":""0.015""}]",25-34,male,,,,,,,,,6.0,,6.0,,,6.0,,,,,0.015,0.015,,0.015
2026-03-08,2026-03-08,1379452680603809,TSSAds,6951024653957,1,6953785406157,Test - New Traffic Ad set with recommended settings,6953785406357,1,0.15,22,22,1,4.545455,0.15,6.818182,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""10""},{""action_type"":""post_engagement"",""value"":""10""},{""action_type"":""post_interaction_gross"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""1""},{""action_type"":""video_view"",""value"":""8""},{""action_type"":""post_reaction"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.01875""},{""action_type"":""link_click"",""value"":""0.15""},{""action_type"":""post_interaction_gross"",""value"":""0.15""},{""action_type"":""post_engagement"",""value"":""0.015""},{""action_type"":""page_engagement"",""value"":""0.015""}]",35-44,female,1.0,,,1.0,,,,,10.0,,10.0,1.0,1.0,8.0,0.15,,,,0.015,0.015,0.15,0.01875
2026-03-08,2026-03-08,1379452680603809,TSSAds,6951024653957,1,6953785406157,Test - New Traffic Ad set with recommended settings,6953785406357,1,0.15,23,23,0,0,,6.521739,0,,"[{""action_type"":""page_engagement"",""value"":""5""},{""action_type"":""post_engagement"",""value"":""5""},{""action_type"":""video_view"",""value"":""5""}]","[{""action_type"":""video_view"",""value"":""0.03""},{""action_type"":""post_engagement"",""value"":""0.03""},{""action_type"":""page_engagement"",""value"":""0.03""}]",35-44,male,,,,,,,,,5.0,,5.0,,,5.0,,,,,0.03,0.03,,0.03
2026-03-08,2026-03-08,1379452680603809,TSSAds,6951024653957,1,6953785406157,Test - New Traffic Ad set with recommended settings,6953785406357,1,0.16,17,16,0,0,,9.411765,0,,"[{""action_type"":""page_engagement"",""value"":""8""},{""action_type"":""post_engagement"",""value"":""8""},{""action_type"":""video_view"",""value"":""8""}]","[{""action_type"":""video_view"",""value"":""0.02""},{""action_type"":""post_engagement"",""value"":""0.02""},{""action_type"":""page_engagement"",""value"":""0.02""}]",45-54,female,,,,,,,,,8.0,,8.0,,,8.0,,,,,0.02,0.02,,0.02
2026-03-08,2026-03-08,1379452680603809,TSSAds,6951024653957,1,6953785406157,Test - New Traffic Ad set with recommended settings,6953785406357,1,0.05,8,8,0,0,,6.25,0,,"[{""action_type"":""page_engagement"",""value"":""4""},{""action_type"":""post_engagement"",""value"":""4""},{""action_type"":""video_view"",""value"":""4""}]","[{""action_type"":""video_view"",""value"":""0.0125""},{""action_type"":""post_engagement"",""value"":""0.0125""},{""action_type"":""page_engagement"",""value"":""0.0125""}]",45-54,male,,,,,,,,,4.0,,4.0,,,4.0,,,,,0.0125,0.0125,,0.0125
2026-03-08,2026-03-08,1379452680603809,TSSAds,6951024653957,1,6953785406157,Test - New Traffic Ad set with recommended settings,6953785406357,1,0.03,5,5,1,20,0.03,6,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""3""},{""action_type"":""post_engagement"",""value"":""3""},{""action_type"":""video_view"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.015""},{""action_type"":""link_click"",""value"":""0.03""},{""action_type"":""post_engagement"",""value"":""0.01""},{""action_type"":""page_engagement"",""value"":""0.01""}]",55-64,female,1.0,,,,,,,,3.0,,3.0,,,2.0,0.03,,,,0.01,0.01,,0.015
2026-03-08,2026-03-08,1379452680603809,TSSAds,6951024653957,1,6953785406157,Test - New Traffic Ad set with recommended settings,6953785406357,1,0.02,4,4,0,0,,5,0,,"[{""action_type"":""page_engagement"",""value"":""2""},{""action_type"":""post_engagement"",""value"":""2""},{""action_type"":""video_view"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.01""},{""action_type"":""post_engagement"",""value"":""0.01""},{""action_type"":""page_engagement"",""value"":""0.01""}]",55-64,male,,,,,,,,,2.0,,2.0,,,2.0,,,,,0.01,0.01,,0.01
2026-03-08,2026-03-08,1379452680603809,TSSAds,6951024653957,1,6953785406157,Test - New Traffic Ad set with recommended settings,6953785406357,1,0.06,3,3,0,0,,20,0,,"[{""action_type"":""page_engagement"",""value"":""1""},{""action_type"":""post_engagement"",""value"":""1""},{""action_type"":""video_view"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.06""},{""action_type"":""post_engagement"",""value"":""0.06""},{""action_type"":""page_engagement"",""value"":""0.06""}]",65+,female,,,,,,,,,1.0,,1.0,,,1.0,,,,,0.06,0.06,,0.06
2026-03-08,2026-03-08,1379452680603809,TSSAds,6951024653957,1,6953785406157,Test - New Traffic Ad set with recommended settings,6953785406357,1,0.01,1,1,0,0,,10,0,,[],[],65+,male,,,,,,,,,,,,,,,,,,,,,,
2026-03-08,2026-03-08,1379452680603809,TSSAds,6953786714157,2,6953786714757,New Traffic Ad set with recommended settings,6953786714357,1,0,2,2,0,0,,0,0,,[],[],18-24,female,,,,,,,,,,,,,,,,,,,,,,
2026-03-08,2026-03-08,1379452680603809,TSSAds,6953786714157,2,6953786714757,New Traffic Ad set with recommended settings,6953786714357,1,0.01,2,2,0,0,,5,0,,"[{""action_type"":""page_engagement"",""value"":""2""},{""action_type"":""post_engagement"",""value"":""2""},{""action_type"":""video_view"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.005""},{""action_type"":""post_engagement"",""value"":""0.005""},{""action_type"":""page_engagement"",""value"":""0.005""}]",18-24,unknown,,,,,,,,,2.0,,2.0,,,2.0,,,,,0.005,0.005,,0.005
2026-03-08,2026-03-08,1379452680603809,TSSAds,6953786714157,2,6953786714757,New Traffic Ad set with recommended settings,6953786714357,1,0.02,11,11,1,9.090909,0.02,1.818182,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""4""},{""action_type"":""post_engagement"",""value"":""4""},{""action_type"":""video_view"",""value"":""3""}]","[{""action_type"":""video_view"",""value"":""0.006667""},{""action_type"":""link_click"",""value"":""0.02""},{""action_type"":""post_engagement"",""value"":""0.005""},{""action_type"":""page_engagement"",""value"":""0.005""}]",25-34,female,1.0,,,,,,,,4.0,,4.0,,,3.0,0.02,,,,0.005,0.005,,0.006667
2026-03-08,2026-03-08,1379452680603809,TSSAds,6953786714157,2,6953786714757,New Traffic Ad set with recommended settings,6953786714357,1,0.04,10,10,0,0,,4,0,,"[{""action_type"":""page_engagement"",""value"":""3""},{""action_type"":""post_engagement"",""value"":""3""},{""action_type"":""video_view"",""value"":""3""}]","[{""action_type"":""video_view"",""value"":""0.013333""},{""action_type"":""post_engagement"",""value"":""0.013333""},{""action_type"":""page_engagement"",""value"":""0.013333""}]",25-34,male,,,,,,,,,3.0,,3.0,,,3.0,,,,,0.013333,0.013333,,0.013333
2026-03-08,2026-03-08,1379452680603809,TSSAds,6953786714157,2,6953786714757,New Traffic Ad set with recommended settings,6953786714357,1,0,1,1,0,0,,0,0,,[],[],25-34,unknown,,,,,,,,,,,,,,,,,,,,,,
2026-03-08,2026-03-08,1379452680603809,TSSAds,6953786714157,2,6953786714757,New Traffic Ad set with recommended settings,6953786714357,1,0.08,7,7,0,0,,11.428571,0,,"[{""action_type"":""page_engagement"",""value"":""1""},{""action_type"":""post_engagement"",""value"":""1""},{""action_type"":""video_view"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.08""},{""action_type"":""post_engagement"",""value"":""0.08""},{""action_type"":""page_engagement"",""value"":""0.08""}]",35-44,female,,,,,,,,,1.0,,1.0,,,1.0,,,,,0.08,0.08,,0.08
2026-03-08,2026-03-08,1379452680603809,TSSAds,6953786714157,2,6953786714757,New Traffic Ad set with recommended settings,6953786714357,1,0.05,12,12,0,0,,4.166667,0,,"[{""action_type"":""page_engagement"",""value"":""5""},{""action_type"":""post_engagement"",""value"":""5""},{""action_type"":""video_view"",""value"":""5""}]","[{""action_type"":""video_view"",""value"":""0.01""},{""action_type"":""post_engagement"",""value"":""0.01""},{""action_type"":""page_engagement"",""value"":""0.01""}]",35-44,male,,,,,,,,,5.0,,5.0,,,5.0,,,,,0.01,0.01,,0.01
2026-03-08,2026-03-08,1379452680603809,TSSAds,6953786714157,2,6953786714757,New Traffic Ad set with recommended settings,6953786714357,1,0.05,3,3,0,0,,16.666667,0,,"[{""action_type"":""page_engagement"",""value"":""2""},{""action_type"":""post_engagement"",""value"":""2""},{""action_type"":""video_view"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.025""},{""action_type"":""post_engagement"",""value"":""0.025""},{""action_type"":""page_engagement"",""value"":""0.025""}]",45-54,female,,,,,,,,,2.0,,2.0,,,2.0,,,,,0.025,0.025,,0.025
2026-03-08,2026-03-08,1379452680603809,TSSAds,6953786714157,2,6953786714757,New Traffic Ad set with recommended settings,6953786714357,1,0.01,1,1,0,0,,10,0,,[],[],45-54,male,,,,,,,,,,,,,,,,,,,,,,
2026-03-08,2026-03-08,1379452680603809,TSSAds,6953786714157,2,6953786714757,New Traffic Ad set with recommended settings,6953786714357,1,0,1,1,0,0,,0,0,,[],[],65+,female,,,,,,,,,,,,,,,,,,,,,,
2026-03-08,2026-03-08,1379452680603809,TSSAds,6953786714157,2,6953786714957,Test - New Traffic Ad set with recommended settings,6953786714557,1,0.09,18,18,0,0,,5,0,,"[{""action_type"":""page_engagement"",""value"":""6""},{""action_type"":""post_engagement"",""value"":""6""},{""action_type"":""video_view"",""value"":""6""}]","[{""action_type"":""video_view"",""value"":""0.015""},{""action_type"":""post_engagement"",""value"":""0.015""},{""action_type"":""page_engagement"",""value"":""0.015""}]",18-24,female,,,,,,,,,6.0,,6.0,,,6.0,,,,,0.015,0.015,,0.015
2026-03-08,2026-03-08,1379452680603809,TSSAds,6953786714157,2,6953786714957,Test - New Traffic Ad set with recommended settings,6953786714557,1,0.05,10,10,2,20,0.025,5,0,,"[{""action_type"":""link_click"",""value"":""2""},{""action_type"":""page_engagement"",""value"":""4""},{""action_type"":""post_engagement"",""value"":""4""},{""action_type"":""video_view"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.025""},{""action_type"":""link_click"",""value"":""0.025""},{""action_type"":""post_engagement"",""value"":""0.0125""},{""action_type"":""page_engagement"",""value"":""0.0125""}]",18-24,male,2.0,,,,,,,,4.0,,4.0,,,2.0,0.025,,,,0.0125,0.0125,,0.025
2026-03-08,2026-03-08,1379452680603809,TSSAds,6953786714157,2,6953786714957,Test - New Traffic Ad set with recommended settings,6953786714557,1,0.01,1,1,0,0,,10,0,,[],[],18-24,unknown,,,,,,,,,,,,,,,,,,,,,,
2026-03-08,2026-03-08,1379452680603809,TSSAds,6953786714157,2,6953786714957,Test - New Traffic Ad set with recommended settings,6953786714557,1,0.34,55,55,2,3.636364,0.17,6.181818,0,,"[{""action_type"":""link_click"",""value"":""2""},{""action_type"":""page_engagement"",""value"":""16""},{""action_type"":""post_engagement"",""value"":""16""},{""action_type"":""video_view"",""value"":""14""}]","[{""action_type"":""video_view"",""value"":""0.024286""},{""action_type"":""link_click"",""value"":""0.17""},{""action_type"":""post_engagement"",""value"":""0.02125""},{""action_type"":""page_engagement"",""value"":""0.02125""}]",25-34,female,2.0,,,,,,,,16.0,,16.0,,,14.0,0.17,,,,0.02125,0.02125,,0.024286
2026-03-08,2026-03-08,1379452680603809,TSSAds,6953786714157,2,6953786714957,Test - New Traffic Ad set with recommended settings,6953786714557,1,0.2,49,49,2,4.081633,0.1,4.081633,0,,"[{""action_type"":""link_click"",""value"":""2""},{""action_type"":""page_engagement"",""value"":""21""},{""action_type"":""post_engagement"",""value"":""21""},{""action_type"":""post_interaction_gross"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""1""},{""action_type"":""video_view"",""value"":""18""},{""action_type"":""post_reaction"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.011111""},{""action_type"":""link_click"",""value"":""0.1""},{""action_type"":""post_interaction_gross"",""value"":""0.2""},{""action_type"":""post_engagement"",""value"":""0.009524""},{""action_type"":""page_engagement"",""value"":""0.009524""}]",25-34,male,2.0,,,1.0,,,,,21.0,,21.0,1.0,1.0,18.0,0.1,,,,0.009524,0.009524,0.2,0.011111
2026-03-08,2026-03-08,1379452680603809,TSSAds,6953786714157,2,6953786714957,Test - New Traffic Ad set with recommended settings,6953786714557,1,0.31,44,44,6,13.636364,0.051667,7.045455,0,,"[{""action_type"":""link_click"",""value"":""6""},{""action_type"":""page_engagement"",""value"":""25""},{""action_type"":""post_engagement"",""value"":""25""},{""action_type"":""post_interaction_gross"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""1""},{""action_type"":""video_view"",""value"":""18""},{""action_type"":""post_reaction"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.017222""},{""action_type"":""link_click"",""value"":""0.051667""},{""action_type"":""post_interaction_gross"",""value"":""0.31""},{""action_type"":""post_engagement"",""value"":""0.0124""},{""action_type"":""page_engagement"",""value"":""0.0124""}]",35-44,female,6.0,,,1.0,,,,,25.0,,25.0,1.0,1.0,18.0,0.051667,,,,0.0124,0.0124,0.31,0.017222
2026-03-08,2026-03-08,1379452680603809,TSSAds,6953786714157,2,6953786714957,Test - New Traffic Ad set with recommended settings,6953786714557,1,0.32,41,41,1,2.439024,0.32,7.804878,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""17""},{""action_type"":""post_engagement"",""value"":""17""},{""action_type"":""video_view"",""value"":""16""}]","[{""action_type"":""video_view"",""value"":""0.02""},{""action_type"":""link_click"",""value"":""0.32""},{""action_type"":""post_engagement"",""value"":""0.018824""},{""action_type"":""page_engagement"",""value"":""0.018824""}]",35-44,male,1.0,,,,,,,,17.0,,17.0,,,16.0,0.32,,,,0.018824,0.018824,,0.02
2026-03-08,2026-03-08,1379452680603809,TSSAds,6953786714157,2,6953786714957,Test - New Traffic Ad set with recommended settings,6953786714557,1,0.01,1,1,1,100,0.01,10,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""3""},{""action_type"":""post_engagement"",""value"":""3""},{""action_type"":""post_interaction_gross"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""1""},{""action_type"":""video_view"",""value"":""1""},{""action_type"":""post_reaction"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.01""},{""action_type"":""link_click"",""value"":""0.01""},{""action_type"":""post_interaction_gross"",""value"":""0.01""},{""action_type"":""post_engagement"",""value"":""0.003333""},{""action_type"":""page_engagement"",""value"":""0.003333""}]",35-44,unknown,1.0,,,1.0,,,,,3.0,,3.0,1.0,1.0,1.0,0.01,,,,0.003333,0.003333,0.01,0.01
2026-03-08,2026-03-08,1379452680603809,TSSAds,6953786714157,2,6953786714957,Test - New Traffic Ad set with recommended settings,6953786714557,1,0.33,30,30,2,6.666667,0.165,11,0,,"[{""action_type"":""link_click"",""value"":""2""},{""action_type"":""page_engagement"",""value"":""20""},{""action_type"":""post_engagement"",""value"":""20""},{""action_type"":""video_view"",""value"":""18""}]","[{""action_type"":""video_view"",""value"":""0.018333""},{""action_type"":""link_click"",""value"":""0.165""},{""action_type"":""post_engagement"",""value"":""0.0165""},{""action_type"":""page_engagement"",""value"":""0.0165""}]",45-54,female,2.0,,,,,,,,20.0,,20.0,,,18.0,0.165,,,,0.0165,0.0165,,0.018333
2026-03-08,2026-03-08,1379452680603809,TSSAds,6953786714157,2,6953786714957,Test - New Traffic Ad set with recommended settings,6953786714557,1,0.1,10,10,2,20,0.05,10,0,,"[{""action_type"":""link_click"",""value"":""2""},{""action_type"":""page_engagement"",""value"":""10""},{""action_type"":""post_engagement"",""value"":""10""},{""action_type"":""post_interaction_gross"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""1""},{""action_type"":""video_view"",""value"":""7""},{""action_type"":""post_reaction"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.014286""},{""action_type"":""link_click"",""value"":""0.05""},{""action_type"":""post_interaction_gross"",""value"":""0.1""},{""action_type"":""post_engagement"",""value"":""0.01""},{""action_type"":""page_engagement"",""value"":""0.01""}]",45-54,male,2.0,,,1.0,,,,,10.0,,10.0,1.0,1.0,7.0,0.05,,,,0.01,0.01,0.1,0.014286
